user_id,join_date,country,device_type,subscription_type
u163972,2021-12-13,DE,Mac,basic
u710480,2021-10-16,MX,Android Tablet,free
u778483,2020-03-20,JP,iPhone,free
u967546,2021-10-18,UK,Windows,basic
u473996,2020-07-06,UK,Windows,basic
u140675,2020-06-29,DE,Android Tablet,basic
u757797,2023-09-16,MX,iPad,enterprise
u608539,2020-06-08,IN,Android Phone,basic
u622303,2022-08-09,US,iPhone,enterprise
u264936,2020-07-17,BR,Mac,basic
u450430,2020-09-15,FR,Android Tablet,premium
u566008,2021-03-23,JP,Android Tablet,free
u366568,2021-09-14,CA,iPad,premium
u928686,2022-08-01,IN,Android Phone,free
u916112,2020-08-01,AU,iPhone,enterprise
u990202,2023-10-12,BR,Android Tablet,free
u164761,2023-08-05,FR,iPhone,basic
u743490,2023-03-29,CA,Windows,basic
u778493,2020-03-09,DE,Android Tablet,basic
u123558,2021-02-19,US,Android Phone,free
u894440,2021-05-13,IN,Windows,enterprise
u992553,2020-01-29,MX,Mac,free
u217921,2020-03-16,FR,Windows,premium
u477361,2021-10-14,CA,iPad,enterprise
u400963,2023-09-06,CA,iPad,enterprise
u142850,2022-09-16,DE,Android Tablet,free
u506292,2020-02-08,IN,Android Tablet,enterprise
u862791,2022-11-30,AU,Android Phone,premium
u900047,2022-06-25,AU,Mac,premium
u893415,2022-12-09,JP,Android Tablet,enterprise
u756866,2023-12-28,UK,Android Phone,premium
u801185,2021-12-08,US,Android Phone,premium
u395808,2023-03-25,US,Android Phone,enterprise
u917014,2023-08-29,DE,iPad,enterprise
u424721,2023-04-28,CA,iPhone,free
u126867,2020-04-24,JP,Mac,free
u239605,2021-03-19,UK,iPad,basic
u945150,2023-12-29,MX,iPhone,premium
u828718,2020-01-18,CA,Windows,free
u444408,2021-05-26,IN,Windows,free
u188872,2022-05-29,UK,Mac,basic
u794696,2020-01-18,US,Android Tablet,enterprise
u673584,2020-04-10,IN,Windows,premium
u539450,2022-05-16,UK,Windows,premium
u137200,2020-10-12,MX,Android Tablet,free
u377947,2020-12-03,AU,Mac,premium
u860174,2022-12-18,FR,iPad,free
u236361,2021-12-08,CA,iPhone,enterprise
u148957,2020-11-20,AU,Android Phone,premium
u767646,2022-02-13,MX,iPad,basic
u254188,2021-10-24,UK,Mac,premium
u750048,2022-08-01,US,Windows,free
u846135,2021-08-23,FR,Mac,enterprise
u057142,2022-01-01,AU,Mac,enterprise
u483484,2020-06-16,FR,Android Tablet,free
u473643,2020-04-18,US,iPhone,free
u436541,2023-07-18,FR,Windows,free
u694012,2020-02-14,DE,Windows,free
u958232,2020-08-19,FR,iPhone,basic
u429307,2021-08-19,UK,Android Tablet,basic
u703696,2021-12-06,JP,Windows,premium
u200323,2022-05-15,JP,Mac,free
u477669,2023-09-03,CA,Android Tablet,basic
u469279,2022-11-01,JP,Android Tablet,free
u980370,2022-04-28,US,Windows,enterprise
u562107,2022-08-27,MX,Android Phone,free
u719670,2022-10-01,BR,iPad,premium
u424034,2022-11-28,IN,iPad,enterprise
u877331,2023-05-14,CA,Mac,enterprise
u356944,2021-07-23,AU,Windows,basic
u138152,2021-12-26,MX,Mac,free
u959211,2021-08-03,DE,Android Phone,enterprise
u813678,2021-05-20,DE,Windows,free
u711165,2023-03-29,FR,iPad,basic
u122791,2023-10-27,CA,Windows,premium
u093828,2020-04-10,JP,iPad,enterprise
u728611,2021-01-02,DE,Android Phone,basic
u922087,2022-04-08,AU,Windows,basic
u696976,2021-05-03,US,iPhone,basic
u552950,2020-07-28,JP,Windows,basic
u934327,2022-04-20,FR,Mac,basic
u426159,2023-04-13,DE,Android Tablet,basic
u837593,2020-07-30,CA,iPhone,premium
u269170,2021-12-31,JP,iPad,premium
u460713,2021-12-02,IN,Windows,premium
u501462,2022-07-03,BR,Android Phone,enterprise
u293845,2020-05-20,FR,Android Tablet,free
u281765,2022-02-17,AU,Windows,premium
u642726,2023-10-24,UK,iPhone,basic
u455927,2020-03-24,UK,iPad,free
u062336,2021-12-18,UK,Android Phone,enterprise
u685332,2022-02-23,BR,Android Phone,basic
u983465,2023-05-05,CA,Android Phone,free
u521799,2020-10-05,JP,Mac,basic
u085725,2021-07-16,DE,Mac,premium
u944304,2021-04-30,JP,Android Phone,enterprise
u664846,2020-05-08,AU,iPhone,free
u840591,2022-11-27,BR,Windows,free
u043974,2020-08-17,JP,Android Phone,premium
u424361,2020-01-15,US,Mac,premium
u335430,2023-01-11,JP,Android Tablet,free
u679423,2020-12-11,DE,iPhone,enterprise
u054037,2021-04-18,DE,Android Tablet,premium
u070912,2023-04-24,DE,Android Tablet,free
u444942,2023-03-11,DE,Mac,enterprise
u948452,2022-03-31,FR,Android Phone,basic
u418358,2023-05-04,MX,Windows,premium
u481276,2022-03-20,AU,Mac,premium
u796463,2022-01-13,FR,iPad,basic
u284788,2022-03-28,AU,Mac,free
u519560,2021-06-15,CA,iPad,premium
u143987,2022-06-03,AU,iPad,enterprise
u368815,2023-02-16,UK,Android Phone,premium
u578429,2020-10-29,US,Android Phone,free
u804746,2022-12-27,JP,iPhone,free
u660940,2023-01-06,DE,Mac,enterprise
u931945,2021-05-23,AU,iPad,enterprise
u634184,2020-05-11,IN,Android Tablet,premium
u737115,2023-01-19,IN,Windows,free
u148030,2021-09-22,DE,Android Phone,basic
u814150,2020-02-08,AU,Windows,premium
u570223,2022-01-21,IN,Mac,free
u755389,2020-08-20,MX,iPhone,premium
u271111,2020-10-06,CA,Mac,basic
u464242,2020-08-17,DE,iPad,basic
u974457,2022-05-12,AU,Android Tablet,basic
u249661,2021-09-02,BR,iPad,basic
u277448,2020-10-30,BR,iPhone,premium
u070016,2020-11-10,BR,Android Tablet,basic
u296102,2021-03-27,CA,iPad,basic
u991584,2022-09-19,MX,iPhone,free
u054528,2020-05-16,AU,Mac,enterprise
u967415,2023-12-17,IN,Android Phone,basic
u807672,2021-02-26,CA,iPhone,enterprise
u596682,2023-01-20,AU,Android Phone,free
u372796,2020-04-23,FR,Windows,premium
u694360,2022-06-24,JP,iPhone,basic
u261690,2023-08-05,US,iPhone,free
u222506,2021-03-13,UK,iPad,basic
u062005,2020-02-11,DE,Android Tablet,premium
u921028,2021-03-25,CA,iPad,free
u885266,2022-12-10,CA,Windows,premium
u822547,2021-03-07,IN,Android Tablet,enterprise
u060834,2023-08-21,AU,Android Phone,basic
u177704,2022-01-29,BR,iPhone,basic
u941792,2021-05-13,US,Mac,premium
u910149,2021-09-20,AU,Mac,enterprise
u832445,2022-06-21,CA,iPhone,basic
u526192,2020-07-12,MX,iPad,premium
u349326,2020-10-21,DE,iPad,premium
u456649,2023-02-25,US,iPad,free
u287512,2023-05-29,US,iPhone,enterprise
u712340,2023-08-04,DE,iPad,premium
u679103,2020-10-20,BR,iPhone,basic
u594164,2022-08-05,FR,Windows,enterprise
u601484,2022-02-07,DE,Mac,enterprise
u159129,2020-06-22,CA,Android Phone,enterprise
u791217,2023-02-28,FR,iPhone,free
u997632,2022-08-16,CA,iPhone,free
u755141,2021-11-09,JP,iPhone,free
u250333,2020-05-14,DE,Mac,premium
u711123,2022-01-05,FR,Android Phone,premium
u722409,2020-06-20,FR,iPad,free
u688483,2022-03-29,US,Android Tablet,free
u340201,2023-02-04,DE,iPad,basic
u468202,2020-04-05,UK,Android Phone,basic
u071960,2020-11-15,CA,iPad,basic
u016271,2020-09-08,FR,Mac,basic
u619257,2020-07-31,AU,Android Tablet,premium
u586159,2021-05-25,UK,Android Tablet,basic
u677850,2021-06-05,IN,Android Tablet,enterprise
u898330,2023-09-05,JP,Windows,enterprise
u494254,2023-04-15,CA,Windows,free
u030938,2020-01-28,BR,Android Tablet,free
u633401,2020-02-26,UK,Mac,free
u088083,2021-10-30,JP,iPhone,basic
u811613,2023-02-01,AU,Android Phone,basic
u016179,2020-02-15,JP,Android Phone,premium
u902560,2021-09-27,UK,Windows,enterprise
u290143,2020-04-21,FR,Mac,premium
u925757,2020-02-04,JP,Android Phone,enterprise
u009692,2021-11-06,UK,Windows,premium
u341792,2020-02-15,CA,Mac,basic
u788165,2021-12-12,MX,Android Tablet,basic
u990715,2020-09-16,UK,Windows,premium
u201843,2021-08-14,FR,iPhone,premium
u639660,2023-02-15,JP,iPad,free
u508780,2020-03-13,JP,Mac,free
u781970,2020-06-30,DE,iPad,premium
u980658,2020-11-04,JP,Windows,enterprise
u168914,2020-12-21,IN,Windows,free
u319940,2023-02-25,AU,Android Tablet,free
u357758,2022-05-16,JP,Windows,premium
u913331,2021-02-03,IN,Windows,enterprise
u153621,2022-07-17,JP,Android Phone,enterprise
u506810,2020-05-15,IN,iPad,premium
u737317,2022-06-22,BR,Windows,premium
u362378,2021-11-28,FR,Android Tablet,basic
u878110,2023-10-31,CA,Android Phone,basic
u132915,2020-01-12,AU,Android Tablet,basic
u753043,2020-01-22,FR,Android Phone,enterprise
u624387,2020-10-11,DE,iPhone,enterprise
u893561,2021-01-21,CA,Android Phone,enterprise
u640254,2020-05-29,UK,Mac,basic
u741777,2021-06-01,JP,Android Phone,free
u843160,2020-01-22,MX,iPad,enterprise
u707636,2021-11-19,DE,iPad,free
u895643,2023-08-15,AU,Mac,basic
u643616,2022-11-25,US,Android Tablet,premium
u128282,2020-09-09,FR,Android Tablet,basic
u904561,2020-07-10,FR,iPad,basic
u678717,2023-08-15,IN,Mac,free
u369350,2021-09-27,MX,Windows,premium
u054333,2022-02-22,BR,iPhone,basic
u160763,2022-12-25,CA,Android Phone,enterprise
u322410,2021-09-01,BR,iPhone,basic
u773281,2022-01-09,US,Android Phone,free
u503732,2023-02-24,MX,Android Phone,enterprise
u895192,2020-09-23,UK,Android Phone,premium
u740542,2022-12-08,AU,Mac,basic
u239665,2020-01-22,MX,iPhone,premium
u567363,2021-08-16,FR,iPad,free
u768459,2020-06-02,DE,iPad,basic
u740672,2023-10-07,BR,Mac,enterprise
u128654,2023-10-24,JP,Android Phone,premium
u078122,2023-03-11,DE,Windows,enterprise
u653172,2023-03-15,JP,iPhone,basic
u772805,2021-11-09,BR,Android Tablet,basic
u004605,2023-03-27,IN,iPad,premium
u246676,2021-04-05,UK,iPhone,premium
u394781,2023-11-01,CA,iPhone,premium
u835971,2023-01-25,BR,iPad,enterprise
u406571,2023-11-09,JP,iPad,basic
u744386,2020-07-07,DE,Android Tablet,enterprise
u483198,2022-06-18,BR,Android Tablet,basic
u006529,2023-06-22,MX,Android Phone,free
u961662,2021-07-14,FR,Android Phone,basic
u306456,2022-11-28,FR,iPhone,basic
u877585,2021-11-24,IN,iPhone,free
u889562,2020-10-13,CA,Android Tablet,basic
u147322,2021-12-06,CA,iPhone,enterprise
u293074,2020-05-09,IN,Mac,free
u595387,2022-07-31,JP,Android Phone,basic
u443149,2022-01-01,MX,Android Phone,free
u272311,2020-01-01,BR,Android Phone,enterprise
u119479,2022-05-22,DE,Windows,enterprise
u206912,2021-06-24,AU,Mac,free
u420463,2022-12-15,FR,Android Tablet,premium
u337910,2020-12-22,FR,Mac,free
u992160,2020-06-28,MX,iPhone,premium
u373411,2021-03-09,DE,iPad,premium
u813065,2021-05-12,BR,iPad,basic
u629727,2023-10-22,BR,Android Phone,enterprise
u760710,2020-07-28,JP,iPhone,free
u708202,2021-01-15,CA,Windows,premium
u633741,2023-06-20,JP,Android Phone,premium
u073951,2023-11-17,US,iPad,basic
u429833,2023-01-25,JP,iPad,basic
u916369,2022-01-11,IN,iPhone,free
u057561,2020-06-22,CA,iPad,premium
u932872,2021-03-31,CA,iPad,enterprise
u970594,2021-09-24,FR,Mac,free
u839981,2020-08-04,JP,iPad,basic
u766938,2022-10-25,BR,iPhone,premium
u500282,2023-11-03,US,Mac,premium
u608635,2021-03-15,UK,iPad,enterprise
u703967,2020-04-13,DE,Mac,basic
u144519,2023-05-03,MX,Android Tablet,basic
u978701,2020-07-04,JP,iPad,premium
u995447,2023-10-21,US,iPad,enterprise
u449682,2021-05-21,UK,Mac,free
u304372,2022-03-03,JP,Android Tablet,basic
u294276,2021-06-28,IN,iPhone,premium
u302882,2023-06-21,FR,iPhone,premium
u021335,2021-08-04,CA,Android Tablet,premium
u337942,2020-08-20,IN,iPad,enterprise
u512575,2021-02-28,MX,Android Tablet,premium
u908922,2022-10-12,FR,Mac,basic
u114950,2020-10-08,AU,Android Phone,free
u625273,2023-01-10,MX,Windows,premium
u400719,2023-05-02,JP,Android Tablet,premium
u268009,2021-01-13,JP,iPad,free
u702095,2023-10-03,MX,iPad,premium
u661232,2022-08-30,AU,iPhone,enterprise
u711870,2021-01-28,IN,iPhone,enterprise
u698294,2022-12-07,FR,Android Phone,free
u267701,2020-10-26,DE,iPhone,enterprise
u950090,2020-11-14,UK,iPhone,premium
u530528,2020-11-28,IN,iPhone,basic
u185724,2020-11-27,UK,Mac,premium
u928952,2022-05-20,DE,Android Phone,free
u071095,2020-03-17,MX,iPad,enterprise
u617765,2020-08-12,US,iPhone,free
u036604,2021-12-19,DE,Android Tablet,premium
u142621,2020-05-19,US,Mac,enterprise
u432667,2023-10-18,FR,Android Phone,free
u112935,2023-08-06,AU,iPhone,basic
u936989,2020-01-09,DE,Mac,free
u437755,2023-07-19,BR,Windows,enterprise
u596975,2021-01-25,CA,Mac,premium
u832025,2023-04-28,IN,Android Phone,basic
u174566,2020-02-25,US,Android Tablet,free
u645863,2020-05-10,DE,Android Tablet,premium
u478814,2022-02-14,FR,iPad,enterprise
u875526,2023-09-08,IN,Android Tablet,premium
u835635,2023-01-16,CA,Mac,enterprise
u743644,2020-10-21,IN,Android Tablet,basic
u018129,2020-12-08,CA,Windows,basic
u725630,2021-07-11,US,Mac,basic
u139316,2023-04-26,AU,Windows,enterprise
u247968,2023-07-11,DE,Android Tablet,basic
u770264,2023-07-18,IN,Android Phone,free
u885862,2021-05-19,UK,iPad,enterprise
u332047,2023-09-22,MX,Android Phone,enterprise
u992846,2021-10-20,JP,Android Phone,basic
u763552,2022-03-27,UK,iPhone,free
u892837,2022-05-05,DE,Android Phone,basic
u541745,2023-04-21,DE,iPad,free
u477684,2020-06-20,US,iPad,basic
u401433,2020-02-29,US,Windows,basic
u985149,2020-07-30,JP,Mac,free
u914024,2020-09-04,JP,Android Tablet,enterprise
u182953,2022-12-12,JP,Mac,free
u966634,2022-12-18,UK,Android Tablet,basic
u325187,2020-10-11,FR,iPad,premium
u352291,2022-01-24,IN,Windows,basic
u064865,2021-10-27,BR,Android Tablet,enterprise
u849271,2020-05-06,IN,Android Tablet,premium
u009900,2022-12-11,MX,iPhone,free
u679191,2020-10-17,US,iPad,basic
u551687,2021-11-19,MX,iPhone,enterprise
u676779,2023-01-05,AU,Android Tablet,enterprise
u398723,2022-06-15,FR,Mac,basic
u114576,2021-07-25,FR,Mac,basic
u476610,2022-08-19,AU,Android Tablet,basic
u443326,2021-10-29,AU,iPad,free
u380450,2022-09-16,MX,iPhone,basic
u967428,2022-01-08,UK,Mac,basic
u701510,2022-01-11,FR,iPhone,premium
u052321,2022-08-20,FR,Android Tablet,premium
u965359,2021-06-03,CA,iPhone,enterprise
u841304,2022-07-20,CA,Mac,premium
u265891,2020-06-09,UK,Android Phone,premium
u584719,2023-09-30,UK,Windows,free
u580758,2020-02-17,AU,Mac,basic
u047350,2022-10-09,US,iPad,free
u037592,2020-02-05,CA,Android Phone,free
u747804,2022-10-17,DE,Android Tablet,free
u527146,2020-02-03,CA,iPhone,free
u590580,2020-11-20,JP,iPad,enterprise
u214900,2022-10-15,UK,iPad,basic
u511665,2023-07-16,DE,iPad,basic
u993337,2020-06-13,JP,Windows,premium
u987711,2021-07-24,BR,Android Phone,free
u672873,2021-08-15,CA,Mac,basic
u881887,2021-12-07,JP,Android Phone,free
u101370,2021-12-12,US,Mac,free
u034620,2020-06-24,BR,Mac,basic
u793447,2022-01-16,DE,iPad,basic
u177294,2021-03-20,FR,Android Tablet,basic
u507809,2021-06-26,CA,iPad,enterprise
u768846,2020-11-07,BR,Mac,free
u540746,2022-05-02,JP,Android Phone,premium
u675275,2023-02-03,IN,iPad,enterprise
u364190,2020-11-06,US,Windows,enterprise
u442446,2020-01-22,CA,Android Tablet,basic
u837067,2020-08-26,MX,Android Tablet,free
u432557,2021-03-18,IN,Android Phone,enterprise
u480975,2022-12-06,FR,Mac,enterprise
u413175,2022-12-02,FR,Android Tablet,premium
u347722,2023-10-06,IN,Windows,free
u027742,2022-12-15,BR,Android Tablet,free
u480569,2021-03-20,AU,iPad,premium
u543845,2023-08-06,AU,Android Tablet,basic
u931740,2023-07-19,BR,iPhone,basic
u634828,2021-08-09,US,iPhone,free
u472295,2020-08-22,IN,iPad,free
u814582,2020-11-06,AU,iPhone,enterprise
u498758,2020-11-14,BR,Mac,enterprise
u488685,2022-12-31,BR,Android Tablet,free
u901134,2023-12-05,JP,Android Phone,enterprise
u872631,2023-06-22,AU,Mac,premium
u157853,2021-06-13,FR,Mac,free
u192057,2023-01-12,AU,iPhone,free
u142986,2021-05-15,US,Mac,enterprise
u387038,2022-10-12,UK,Windows,premium
u144374,2023-02-17,CA,iPad,premium
u863074,2022-09-20,AU,Mac,premium
u465164,2022-04-16,UK,iPhone,free
u538659,2022-01-08,AU,Android Phone,basic
u324139,2022-09-08,DE,Windows,enterprise
u249119,2020-10-12,US,Mac,premium
u231152,2021-11-05,MX,Android Tablet,free
u709883,2020-02-06,MX,iPad,enterprise
u155053,2022-06-15,MX,Android Phone,basic
u414203,2022-07-29,CA,Android Phone,premium
u288460,2023-11-26,FR,Windows,premium
u622741,2022-04-04,JP,Mac,premium
u473379,2020-11-17,DE,Android Tablet,free
u018721,2021-04-22,BR,iPad,premium
u749180,2020-04-23,UK,Android Phone,free
u785645,2020-05-21,FR,iPad,basic
u050145,2023-09-20,UK,Android Tablet,enterprise
u708992,2022-04-19,DE,iPad,premium
u639356,2021-06-03,BR,iPad,enterprise
u401342,2022-10-18,MX,Android Tablet,premium
u805062,2023-08-17,MX,Android Tablet,enterprise
u713893,2023-11-19,MX,Android Phone,free
u794382,2022-03-29,AU,Android Phone,premium
u684864,2023-01-01,AU,iPad,enterprise
u944004,2023-08-01,US,Windows,enterprise
u780319,2023-12-21,US,iPhone,basic
u670562,2023-07-05,BR,iPhone,free
u821684,2021-03-24,CA,iPhone,premium
u826801,2023-03-15,JP,iPhone,premium
u579546,2022-03-07,DE,Android Tablet,premium
u436706,2023-04-16,JP,Mac,enterprise
u866110,2023-07-31,FR,Android Tablet,premium
u047852,2020-09-28,DE,Mac,basic
u945024,2020-04-19,MX,Android Phone,premium
u883512,2023-06-05,UK,Android Tablet,free
u329752,2023-08-01,CA,Mac,free
u426795,2021-02-17,JP,Mac,basic
u615167,2021-04-23,AU,Android Phone,enterprise
u993929,2021-10-03,BR,Android Phone,premium
u587768,2020-05-20,UK,Android Phone,free
u731331,2022-05-18,FR,Android Phone,free
u198972,2021-12-22,IN,Mac,free
u196102,2022-12-27,MX,Windows,basic
u492037,2022-12-11,FR,Windows,premium
u606243,2020-07-12,US,iPhone,premium
u707454,2021-12-10,AU,Mac,free
u148140,2022-09-19,UK,Android Tablet,enterprise
u281781,2022-03-24,MX,Android Phone,premium
u126835,2022-04-18,DE,Windows,premium
u522881,2020-11-02,DE,Windows,basic
u871503,2021-07-28,AU,Mac,enterprise
u377606,2021-11-10,JP,Windows,free
u634673,2020-07-27,CA,iPhone,free
u418994,2021-08-12,BR,Android Tablet,premium
u571742,2023-03-25,FR,iPad,premium
u674713,2022-09-12,CA,Android Phone,basic
u137373,2021-04-25,BR,Windows,basic
u356279,2023-01-11,JP,iPad,free
u652548,2022-04-14,JP,Android Phone,free
u840596,2021-09-01,CA,Android Phone,premium
u618149,2021-07-20,UK,Android Tablet,basic
u236168,2022-11-10,FR,Windows,free
u314344,2021-08-26,AU,iPad,basic
u242885,2023-09-14,MX,Android Tablet,premium
u052617,2021-09-18,DE,Mac,premium
u721397,2020-12-01,IN,Android Phone,basic
u467577,2022-02-27,BR,Android Tablet,enterprise
u383276,2023-11-30,MX,iPhone,free
u435737,2020-08-30,MX,Mac,free
u752789,2023-04-06,MX,Android Tablet,premium
u582947,2022-03-31,IN,Android Phone,premium
u025896,2021-03-06,FR,Android Phone,premium
u143058,2020-11-25,US,Mac,free
u398262,2023-04-10,MX,Mac,basic
u492243,2022-01-08,AU,Android Phone,basic
u168861,2022-02-02,UK,Mac,free
u342787,2021-06-04,MX,iPad,enterprise
u937090,2020-01-19,DE,Android Phone,free
u475156,2020-03-02,BR,Mac,premium
u455630,2022-11-23,MX,Android Phone,free
u926208,2022-08-15,AU,Windows,enterprise
u379945,2020-02-05,US,Android Tablet,basic
u390472,2023-07-04,CA,Android Tablet,premium
u149442,2021-04-22,BR,Windows,free
u525129,2020-03-07,CA,iPhone,premium
u860838,2023-10-17,IN,iPad,basic
u394666,2023-05-13,UK,Android Tablet,basic
u573219,2023-06-22,DE,iPhone,basic
u795550,2023-01-02,BR,iPad,premium
u153050,2023-04-23,BR,Android Tablet,enterprise
u333402,2020-05-30,FR,Android Tablet,premium
u794889,2022-09-12,CA,iPad,free
u338509,2023-09-13,DE,Windows,premium
u859556,2023-09-23,JP,Windows,enterprise
u092458,2022-05-20,FR,Mac,enterprise
u880836,2020-07-22,MX,Mac,premium
u370910,2020-03-19,CA,Android Phone,free
u073717,2023-02-16,DE,iPhone,basic
u053004,2021-04-20,JP,Windows,premium
u791324,2020-12-22,MX,iPad,enterprise
u856800,2023-07-18,AU,iPhone,premium
u153934,2021-06-21,UK,Mac,premium
u969323,2021-05-01,DE,Android Phone,basic
u281467,2020-09-02,IN,Android Tablet,basic
u299838,2020-05-17,FR,Mac,free
u751323,2022-06-01,IN,Android Tablet,free
u255194,2022-02-05,US,Windows,premium
u626739,2020-12-16,US,Android Phone,basic
u802031,2020-06-12,IN,Android Tablet,enterprise
u820465,2023-03-10,DE,Windows,basic
u874193,2021-08-17,CA,iPad,basic
u216446,2022-08-15,DE,Windows,free
u007572,2022-11-27,UK,Android Tablet,basic
u303211,2022-10-27,JP,iPad,free
u980952,2022-03-10,FR,iPad,enterprise
u025020,2022-09-04,UK,Android Phone,enterprise
u463698,2021-03-12,US,iPad,enterprise
u506311,2023-02-24,CA,iPhone,enterprise
u069343,2023-05-29,MX,iPhone,enterprise
u460767,2020-07-23,UK,iPhone,premium
u320207,2020-05-19,JP,Android Phone,premium
u079755,2021-10-07,AU,iPhone,basic
u777491,2022-02-02,FR,Mac,enterprise
u121943,2023-02-21,BR,Android Tablet,free
u649085,2023-06-24,BR,Android Tablet,basic
u776983,2021-06-07,FR,Windows,basic
u963598,2022-09-11,US,Windows,premium
u201544,2022-01-02,AU,Windows,free
u030569,2022-01-06,FR,iPhone,enterprise
u747296,2022-02-16,IN,Android Tablet,basic
u761140,2023-12-31,BR,Android Tablet,premium
u893939,2023-09-08,CA,Android Tablet,basic
u318311,2023-11-17,DE,Android Phone,basic
u179767,2021-01-27,US,Windows,premium
u090394,2021-05-02,IN,Android Phone,basic
u914588,2023-01-18,MX,Android Tablet,premium
u753488,2022-12-16,IN,iPad,enterprise
u516597,2021-02-03,UK,Android Tablet,free
u336375,2021-03-03,DE,iPhone,premium
u064607,2021-04-19,MX,Windows,enterprise
u713231,2022-12-25,BR,Windows,free
u214099,2022-02-07,DE,Android Tablet,basic
u830452,2021-03-27,CA,iPad,basic
u879922,2022-05-29,UK,Windows,premium
u364894,2021-01-28,FR,Mac,premium
u642756,2020-02-21,CA,iPad,basic
u955948,2020-02-29,CA,Android Tablet,premium
u701954,2023-11-30,IN,Mac,premium
u193564,2020-02-02,UK,iPad,enterprise
u257445,2021-03-21,CA,iPad,enterprise
u625759,2021-02-15,CA,Windows,premium
u105247,2023-08-24,JP,Android Phone,enterprise
u934628,2021-01-08,US,iPad,free
u220795,2023-10-04,FR,Android Phone,enterprise
u106032,2021-04-08,FR,iPad,free
u005482,2022-09-18,DE,iPad,basic
u450840,2021-04-15,BR,Windows,premium
u849469,2023-05-06,DE,iPhone,enterprise
u871534,2020-05-13,US,Android Tablet,basic
u411800,2023-05-04,CA,Mac,free
u823539,2021-08-19,FR,Android Tablet,premium
u956137,2022-05-08,DE,Android Tablet,enterprise
u431064,2022-03-29,AU,Android Tablet,enterprise
u218131,2022-02-18,MX,Windows,premium
u555493,2023-11-05,CA,iPhone,free
u231394,2021-04-14,UK,iPad,free
u348573,2022-10-26,MX,Android Phone,premium
u692211,2020-01-22,MX,Mac,basic
u400156,2021-10-10,MX,Android Tablet,enterprise
u545771,2023-02-26,AU,iPhone,premium
u513560,2023-03-11,JP,iPad,premium
u394299,2023-05-06,DE,Windows,enterprise
u169004,2022-08-05,JP,Android Tablet,basic
u543846,2023-07-06,CA,iPad,enterprise
u510817,2023-07-23,AU,Windows,free
u984243,2022-11-17,IN,iPad,free
u077456,2020-12-30,JP,Windows,enterprise
u612030,2022-06-29,US,Android Tablet,enterprise
u622909,2021-01-04,UK,iPhone,premium
u183752,2022-07-31,BR,iPad,free
u791873,2022-10-08,MX,Windows,free
u199030,2021-07-21,JP,Windows,free
u281158,2022-11-17,BR,Mac,enterprise
u723341,2021-05-09,US,Android Phone,free
u968879,2022-11-12,FR,Android Tablet,free
u103249,2023-12-29,CA,Android Phone,free
u913046,2023-08-26,US,iPad,basic
u868702,2022-06-05,DE,iPad,free
u945837,2023-05-16,AU,iPhone,basic
u884410,2023-02-14,US,Windows,premium
u564961,2020-05-26,US,iPhone,basic
u283698,2021-09-27,FR,Windows,enterprise
u626938,2020-01-16,JP,Windows,enterprise
u844930,2022-03-23,AU,Android Phone,enterprise
u932082,2021-11-25,CA,Windows,basic
u552025,2020-11-30,US,Android Tablet,premium
u546431,2022-10-20,BR,Android Phone,basic
u486344,2022-12-08,CA,Mac,free
u934106,2022-09-03,CA,iPhone,enterprise
u878717,2021-01-25,DE,iPhone,enterprise
u538682,2022-08-27,IN,iPhone,free
u840690,2023-03-02,BR,Android Tablet,free
u915845,2023-04-15,MX,Android Tablet,premium
u855506,2023-03-25,US,Android Tablet,enterprise
u954801,2021-02-15,IN,Windows,enterprise
u739584,2022-04-03,US,Mac,enterprise
u536037,2023-06-08,DE,iPhone,premium
u601672,2020-05-31,BR,Windows,premium
u894696,2020-07-11,UK,Android Phone,basic
u219232,2021-07-27,CA,Windows,free
u461509,2020-11-27,AU,Windows,free
u517303,2021-01-21,IN,Mac,enterprise
u242782,2023-06-17,UK,Mac,free
u479376,2021-10-04,UK,iPad,enterprise
u608616,2020-03-08,US,Android Tablet,basic
u964343,2022-06-28,IN,iPhone,premium
u971503,2023-11-02,MX,Android Phone,basic
u109354,2021-11-10,DE,iPad,premium
u866009,2022-08-29,UK,iPad,enterprise
u629928,2023-10-20,DE,Mac,free
u062454,2023-10-28,UK,Android Phone,enterprise
u091691,2020-08-21,US,Android Tablet,enterprise
u724523,2022-07-29,DE,Mac,basic
u872017,2021-08-26,UK,Android Phone,enterprise
u089088,2022-05-25,FR,Windows,free
u567732,2022-06-07,MX,iPad,premium
u376147,2022-04-20,CA,iPhone,free
u393116,2021-04-22,UK,Mac,enterprise
u500478,2021-01-08,MX,Windows,free
u165614,2021-11-21,US,Android Tablet,basic
u596612,2023-01-20,JP,Android Tablet,free
u591967,2022-12-28,MX,Android Tablet,basic
u181270,2023-05-31,UK,iPad,free
u635730,2020-04-22,UK,iPad,basic
u134235,2020-01-07,DE,Android Tablet,premium
u163510,2023-10-07,UK,Mac,enterprise
u743306,2021-09-05,AU,iPad,basic
u654228,2022-07-31,BR,Android Tablet,free
u575566,2022-12-26,JP,Android Phone,enterprise
u466183,2023-11-14,DE,Mac,basic
u936227,2020-03-03,JP,Mac,basic
u454549,2023-11-05,MX,Android Phone,enterprise
u948461,2020-02-09,MX,iPhone,free
u703145,2023-11-29,MX,Android Phone,premium
